ARAB 20103.  Intermediate Arabic III. 
ARAB 20123.  Summer Intensive Introductory Arabic Level 2. 
ARAB 20588.  Media Arabic. 
ARAB 29001.  Arabic Through Film. 
ARAM 10101.  Biblical Aramaic. 
ARAM 10102.  Old Aramaic Inscriptions. 
ARAM 10103.  Imperial Aramaic. 
ARME 10101.  Elementary Modern Armenian I. 
ARME 10102.  Elementary Modern Armenian II. 
ARME 10103.  Elementary Modern Armenian III. 
ARME 10501.  Intro To Classical Armenian. 
ARME 20101.  Intermediate Modern Armenian i. 
ARME 20102.  Intermediate Modern Armenian II. 
ARME 20103.  Intermediate Modern Armenian III. 
ARME 29700.  Rdg/Rsch: Armenian. 
EGPT 10101.  Introduction to Middle Egyptian Hieroglyphs I. 
EGPT 10102.  Introduction to Middle Egyptian Hieroglyphs II. 
EGPT 10103.  Middle Egyptian Texts I. 
EGPT 10201.  Introduction to Coptic. 
EGPT 10202.  Coptic Texts. 
EGPT 20006.  Ancient Near Eastern Thought & Literature-3. 
EGPT 20101.  Middle Egyptian Texts II. 
EGPT 20102.  Introduction to Hieratic. 
EGPT 20110.  Introduction to Old Egyptian. 
HEBR 10101.  Elementary Classical Hebrew I. 
HEBR 10102.  Elementary Classical Hebrew II. 
HEBR 10103.  Elementary Classical Hebrew-3. 
HEBR 10501.  Introductory Modern Hebrew-1. 
HEBR 10502.  Introductory Modern Hebrew-II. 
HEBR 10503.  Introductory Modern Hebrew III. 
HEBR 15001.  Elementary Hebrew in Jerusalem. 
HEBR 15002.  Elementary Hebrew in Jerusalem. 
HEBR 15003.  Intermediate Hebrew in Jerusalem. 
HEBR 15004.  Intermediate Hebrew in Jerusalem. 
HEBR 15005.  Advanced Hebrew in Jerusalem. 
HEBR 15006.  Advanced Hebrew in Jerusalem. 
HEBR 20104.  Intermediate Classical Hebrew I. 
HEBR 20105.  Intermediate Classical Hebrew II. 
HEBR 20106.  Intermediate Classical Hebrew III. 
HEBR 20521.  Lower Intermediate-Hebrew through Israeli Media. 
HEBR 29700.  Rdg/Rsch: Hebrew. 
KAZK 10101.  Elementary Kazakh-1. 
KAZK 10102.  Elementary Kazakh-2. 
KAZK 29700.  Independent Study: Kazakh. 
KAZK 29701.  Independent Study: Intermediate Kazakh. 
NEAA 20002.  Archaeology of the Ancient Near East II: Anatolia. 
NEAA 20061.  Ancient Landscapes I. 
NEAA 20062.  Ancient Landscapes II. 
NEAA 20071.  Texts in Context: Documents and Archaeology. 
NEAA 20512.  Egypt after the Pharaohs: Archaeology of Coptic and Islamic Egy. 
NEAA 20532.  Problems in Islamic Archaeology: The Islamic City. 
NEAA 20535.  Problems in Islamic Archaeology: Archaeology of Travel. 
NEHC 10101.  Introduction to the Middle East. 
NEHC 19043.  Study Abroad in Istanbul. 
NEHC 20004.  Ancient Near Eastern Thought and Literature I: Mesopotamian Literature. 
NEHC 20005.  Ancient Near Eastern Thought & Literature-2: Anatolian Lit. 
NEHC 20006.  Ancient Near Eastern Thought & Literature-3. 
NEHC 20011.  Ancient Empires I. 
NEHC 20012.  Ancient Empires-II. 
NEHC 20013.  Ancient Empires-3. 
NEHC 20019.  Mesopotamian Law. 
NEHC 20025.  Introduction to Islamic Law. 
NEHC 20032.  Imagining the Text: Books and Manuscripts in the Ancient ME. 
NEHC 20091.  Al-Ghazali. 
NEHC 20121.  The Bible and Archaeology. 
NEHC 20165.  Religious Minorities in the Islamic Middle East. 
NEHC 20212.  Introduction to Egyptian Religion and Magic. 
NEHC 20215.  Babylon and the Origins of Knowledge. 
NEHC 20287.  Egypt in Late Antiquity. 
"NEHC 20464.  Climate, Culture, and Society in the Ancient Near East. "
NEHC 20470.  Fashioning Identities in Ancient Egypt. 
NEHC 20491.  Jews and Judaism in the Classical Era and Late Antiquity: From. 
NEHC 20501.  Islamic History and Society I: The Rise of Islam and the Caliphate. 
NEHC 20502.  Islamic History and Society II: The Middle Period. 
NEHC 20503.  Islamic History and Society III:The Modern Middle East. 
NEHC 20504.  Introduction to the Hebrew Bible. 
"NEHC 20550.  Scandal as Historical Document, 17th-21st Centuries. "
NEHC 20568.  Balkan Folklore. 
NEHC 20570.  Mughal India: Tradition & Transition. 
NEHC 20573.  The Burden of History: The Nation and Its Lost Paradise. 
NEHC 20601.  Islamic Thought and Literature I. 
NEHC 20602.  Islamic Thought and Literature II. 
NEHC 20603.  Islamic Thought and Literature III. 
NEHC 20605.  Colloquium: Sources for the Study of Islamic History. 
NEHC 20615.  Drawn Together: Comics Culture in the Middle East. 
NEHC 20645.  History of the Fatimid Caliphate. 
NEHC 20677.  Beyond Genocide & Diaspora: Armenians in the Middle East. 
NEHC 20735.  Persia: The First World Empire. 
NEHC 20745.  A Social History of the Poet in the Arab and Islamic World. 
NEHC 20765.  Introduction to the Musical Folklore of Central Asia. 
NEHC 20802.  Empires and Peoples: Ethnicity in Late Antiquity. 
NEHC 20840.  Radical Islamic Pieties: 1200 to 1600. 
NEHC 20884.  The Brighter Side of the Balkans: Humor & Satire in Lit & Film. 
NEHC 20885.  Returning the Gaze: The Balkans and Western Europe. 
NEHC 20895.  The Construction of Jewish History in Israel. 
NEHC 20896.  The Mizrahi Discourse in Israel. 
"NEHC 20901.  Orality, Literature and Popular Culture of Afghanistan and Pakistan. "
NEHC 20911.  Prophets in Jewish and Islamic Traditions. 
NEHC 20937.  Nationalism & Colonialism in the Middle East. 
NEHC 21000.  Before the Zodiac: Astronomy and Mathematics as Ancient Culture. 
"NEHC 21010.  The Age of Innovation - Famous Firsts 5,000 Years Ago. "
NEHC 22010.  Jewish Civilization I: Ancient Beginnings to Early Medieval Period. 
NEHC 22011.  Jewish Civilization II: Late Medieval to Modern Period. 
NEHC 23010.  Introduction to the History and Civilizations of Central Eurasia I: Pre-1500s. 
NEHC 23613.  Popular Culture in the Middle East and North Africa. 
NEHC 24118.  Coptic Bible. 
NEHC 25147.  Anthropology of Israel. 
NEHC 25148.  Israel in Film and Ethnography. 
NEHC 26903.  History and Literature of Pakistan: Postcolonial Representations. 
NEHC 28002.  Islamic Art and Architecture of the Medieval Perso-Turkic Courts. 
NEHC 29023.  Returning the Gaze:  The West and the Rest. 
"NEHC 29502.  South India 1300-1700:  Persons, Politics, Perceptions. "
NEHC 29800.  BA Paper Seminar. 
NEHC 29999.  BA Paper Preparation. 
NELG 10200.  Elementary Modern Greek II. 
NELG 20200.  Intermediate Modern Greek II. 
NELG 20301.  Introduction to Comparative Semitics. 
NELG 20901.  Advanced Seminar: Comparative Semitic Linguistics. 
PERS 10101.  Elementary Persian-1. 
PERS 10102.  Elementary Persian-2. 
PERS 10103.  Elementary Persian-III. 
PERS 20101.  Intermediate Persian I. 
PERS 20102.  Intermediate Persian II. 
PERS 20103.  Intermediate Persian III. 
PERS 20123.  Summer Intensive Intermediate Persian. 
SUMR 10102.  Elementary Sumerian II. 
TURK 10101.  Elementary Turkish-1. 
TURK 10102.  Elementary Turkish-2. 
TURK 10103.  Elementary Turkish III. 
TURK 15001.  Elementary Turkish in Istanbul. 
TURK 15002.  Elementary Turkish in Istanbul. 
TURK 15003.  Intermediate Turkish in Istanbul. 
TURK 15004.  Intermediate Turkish in Istanbul. 
TURK 15005.  Advanced Turkish in Istanbul. 
TURK 15006.  Advanced Turkish in Istanbul. 
TURK 15007.  Elementary Turkish in Vienna. 
TURK 15008.  Elementary Turkish in Vienna. 
TURK 15009.  Intermediate Turkish in Vienna. 
TURK 15010.  Intermediate Turkish in Vienna. 
TURK 15011.  Advanced Turkish in Vienna. 
TURK 15012.  Advanced Turkish in Vienna. 
TURK 20101.  Intermediate Turkish I. 
TURK 20102.  Intermediate Turkish II. 
TURK 20103.  Intermediate Turkish III. 
TURK 20123.  Summer Intensive Intermediate Turkish. 
TURK 29701.  Independent Study: Old Turkic. 
UZBK 29700.  Independent Study: Uzbek. 
NSCI 00292.  Neuroscience Honors Thesis Research. 
NSCI 20100.  Neuroscience Laboratory. 
NSCI 20110.  Fundamental Neuroscience. 
NSCI 20120.  Cellular Neuroscience. 
NSCI 20130.  Systems Neuroscience. 
NSCI 20140.  Sensation and Perception. 
NSCI 20500.  Neuroanatomy. 
NSCI 20510.  Evolution and the Nervous System. 
NSCI 21000.  Social Neuroscience. 
NSCI 21100.  Photons to Consciousness: Cellular and Integrative Brain Functions. 
NSCI 21500.  Epigenetics in Brain and Behavior. 
NSCI 21600.  Attention and Working Memory in the Mind and Brain. 
NSCI 21700.  Cell and Molecular Biology of the Neuron. 
NSCI 21800.  Perspectives in Drug Abuse. 
NSCI 21900.  Neuropharmacology. 
NSCI 22000.  Gazing into the Black Box: Neocortex. 
NSCI 22100.  Molecular Neuroscience. 
NSCI 22300.  Molecular Principles of Nervous System Development. 
NSCI 22400.  Neuroscience of Seeing. 
NSCI 23400.  Synaptic Physiology. 
NSCI 23500.  Survey of Systems Neuroscience. 
NSCI 23600.  Computational Approaches to Cognitive Neuroscience. 
NSCI 23800.  Neurons and Glia: Advanced Cellular and Molecular Topics. 
NSCI 24000.  Modeling and Signal Analysis for Neuroscientists. 
NSCI 29100.  Neuroscience Thesis Research. 
NSCI 29101.  Neuroscience Thesis Research. 
NSCI 29102.  Neuroscience Thesis Research. 
NSCI 29200.  Neuroscience Honors Thesis Research. 
NSCI 29201.  Neuroscience Honors Thesis Research. 
NSCI 29202.  Neuroscience Honors Thesis Research. 
NSCI 29700.  Reading and Research in Neuroscience. 
NCDV 29700.  Reading Course. 
NCDV 29800.  Reading Course. 
NCDV 29900.  Independent Study. 
PHIL 20000.  Introduction to Philosophy of Science. 
PHIL 20100.  Elementary Logic. 
"PHIL 20102.  Changing, Resting, Living: Aristotle's Natural Philosophy. "
PHIL 21000.  Introduction To Ethics. 
PHIL 21002.  Human Rights:  Philosophical Foundations. 
PHIL 21600.  Introduction to Political Philosophy. 
PHIL 21620.  The Problem of Evil. 
PHIL 21720.  Aristotle's Nicomachean Ethics. 
PHIL 21834.  Self-Creation as a Literary and Philosophical Problem. 
PHIL 21901.  Feminist Philosophy. 
PHIL 22001.  Teaching Precollegiate Philosophy. 
PHIL 22209.  Philosophies of Environmentalism and Sustainability. 
"PHIL 22709.  Introduction to Quantum Mechanics,Introduction to Philosophy of Quantum Mechanics. "
PHIL 23000.  Intro:Metaphysics/Epistemology. 
PHIL 23205.  Intro to Phenomenology. 
PHIL 24599.  Introduction to Frege. 
PHIL 24800.  Foucault and The History of Sexuality. 
PHIL 25000.  Ancient Philos/Hist Philos-1. 
PHIL 26000.  History of Philosophy II: Medieval and Early Modern Philosophy. 
PHIL 27000.  History of Philosophy III: Kant and the 19th Century. 
PHIL 29200.  Junior Tutorial. 
PHIL 29300.  Senior Tutorial. 
PHIL 29411.  Consequentialism from Bentham to Singer. 
PHIL 29601.  Intensive Track Seminar. 
PHIL 29700.  Reading and Research. 
PHIL 29901.  Senior Seminar I. 
"PHIL 29902.  BA Essay Preparation,Senior Seminar II. "
PHYS 12100.  General Physics I. 
PHYS 12200.  General Physics II. 
PHYS 12300.  General Physics III. 
PHYS 13100.  Mechanics. 
PHYS 13200.  Electricity and Magnetism. 
"PHYS 13300.  Waves, Optics, and Heat. "
PHYS 14100.  Honors Mechanics. 
PHYS 14200.  Honors Electricity and Magnetism. 
"PHYS 14300.  Honors Waves, Optics, and Heat. "
PHYS 15400.  Modern Physics. 
PHYS 18500.  Intermediate Mechanics. 
PHYS 19700.  Statistical and Thermal Physics. 
PHYS 20900.  Fundamentals of Accelerator Physics and Technology. 
PHYS 21101.  Experimental Physics I. 
PHYS 21102.  Experimental Physics II. 
PHYS 21103.  Experimental Physics III. 
PHYS 22000.  Introduction to Mathematical Methods in Physics. 
PHYS 22100.  Mathematical Methods in Physics. 
PHYS 22300.  Topics in Mathematical Physics. 
PHYS 22500.  Intermediate Electricity and Magnetism I. 
PHYS 22700.  Intermediate Electricity and Magnetism II. 
PHYS 22600.  Electronics. 
PHYS 23400.  Quantum Mechanics I. 
PHYS 23500.  Quantum Mechanics II. 
PHYS 23600.  Solid State Physics. 
PHYS 23700.  Nuclei and Elementary Particles. 
PHYS 23800.  Modern Atomic Physics. 
PHYS 24300.  Advanced Quantum Mechanics. 
PHYS 24500.  Relativistic Quantum Mechanics and Introduction to String Theory. 
PHYS 25000.  Computational Physics. 
PHYS 26400.  Spacetime and Black Holes. 
PHYS 29100.  Bachelor's Thesis I. 
PHYS 29200.  Bachelor's Thesis II. 
PHYS 29300.  Bachelor's Thesis III. 
PHYS 29700.  Participation in Research. 
PLSC 20235.  Computing for Social Sciences. 
PLSC 20280.  The Politics of Popular Sovereignty: Participation and Protest. 
PLSC 21104.  Disability: A Democratic Dilemma. 
PLSC 21109.  Our Political World in Data. 
PLSC 21390.  Philosophy of Poverty. 
PLSC 21410.  Advanced Theories of Gender and Sexuality. 
PLSC 21499.  Philosophy and Philanthropy. 
"PLSC 21505.  Sex, Gender and War. "
PLSC 21820.  Global Justice and the Ethics of Immigration. 
PLSC 22150.  Contemporary African American Politics. 
PLSC 22202.  Philosophies of Environmentalism and Sustainability. 
PLSC 22300.  American Law and the Rhetoric of Race. 
PLSC 22400.  Public Opinion. 
PLSC 22600.  Introduction to Political Philosophy. 
PLSC 22700.  Happiness. 
PLSC 22819.  Philosophy of Education. 
PLSC 22913.  The Practice of Social Science Research. 
PLSC 23100.  Democracy and the Information Technology Revolution. 
PLSC 23113.  Black Feminism in a Transnational Perspective. 
PLSC 23313.  Democracy and Equality. 
PLSC 23900.  Thucydides. 
PLSC 23901.  The Federalist Papers and Anti-Federalist Writings. 
PLSC 24201.  Liberalism. 
PLSC 24807.  Positive Political Theory. 
PLSC 24810.  Politics of the U.S. Congress. 
"PLSC 25101.  Three Erotic Dialogues: Plato, Xenophon, Plutarch. "
PLSC 25110.  Empire and International Justice. 
PLSC 25205.  Racial Justice and Injustice. 
PLSC 25215.  The American Presidency. 
PLSC 25501.  Race and Imperialism in the 20th Century. 
PLSC 25818.  Stoic Ethics Through Roman Eyes. 
PLSC 26005.  International Relations of South Asia. 
PLSC 26152.  A Right to Belong. 
PLSC 26300.  Comparative Politics of the Middle East and North Africa. 
PLSC 26615.  Democracy's Life and Death. 
PLSC 26703.  Political Parties in the United States. 
"PLSC 26920.  Freedom, Justice and Legitimacy. "
PLSC 27216.  Machiavelli's Political Thought. 
PLSC 27301.  Weimar Political Theology: Schmitt and Strauss. 
PLSC 27500.  Organizational Decision Making. 
PLSC 27510.  Latino Politics. 
PLSC 27818.  Philosophical Foundations of Public Policy. 
PLSC 28006.  Intro to Social Choice and Electoral Systems. 
PLSC 28300.  Seminar on Realism. 
PLSC 28400.  American Grand Strategy. 
PLSC 28620.  The Intelligible Self. 
PLSC 28701.  Introduction to Political Theory. 
PLSC 28800.  Introduction to Constitutional Law. 
PLSC 28801.  Introduction to American Politics. 
PLSC 28850.  Chinese Foreign and Global Policy. 
PLSC 28900.  Strategy. 
PLSC 28901.  Introduction to Comparative Politics. 
PLSC 29000.  Introduction to International Relations. 
PLSC 29102.  Game Theory I. 
PLSC 29411.  Consequentialism from Bentham to Singer. 
PLSC 29700.  Independent Study. 
PLSC 29800.  BA Colloquium. 
PLSC 29900.  BA Thesis Supervision. 
PSYC 20000.  Fundamentals of Psychology. 
PSYC 20100.  Psychological Statistics. 
PSYC 20200.  Psychological Research Methods. 
PSYC 20209.  Adolescent Development. 
PSYC 20300.  Biological Psychology. 
PSYC 20400.  Cognitive Psychology. 
PSYC 20500.  Developmental Psychology. 
PSYC 20600.  Social Psychology. 
PSYC 20700.  Sensation and Perception. 
PSYC 20850.  Introduction to Human Development. 
PSYC 21100.  Human Development Research Designs in Social Sciences. 
PSYC 21135.  Zero to Infinity: The Psychology of Numbers. 
PSYC 21510.  Neuroscience of Communication. 
PSYC 21750.  Biological Clocks and Behavior. 
"PSYC 21950.  Language, Culture, and Thought. "
PSYC 22350.  Social Neuroscience. 
PSYC 22580.  Child Development in the Classroom. 
PSYC 23000.  Cultural Psychology. 
PSYC 23200.  Introduction to Language Development. 
PSYC 23820.  Attention and Working Memory in the Mind and Brain. 
PSYC 23860.  Beyond Good and Evil: The Psychology of Morality. 
PSYC 24055.  The Psychological Foundations of Wisdom. 
PSYC 24133.  Neuroscience of Seeing. 
PSYC 24231.  Methods in Computational Neuroscience. 
PSYC 24280.  The Psychology and Neurobiology of Emotion. 
PSYC 25101.  The Psychology of Decision Making. 
PSYC 25120.  Child Development and Public Policy. 
PSYC 25280.  The Psychology of Close Relationships. 
"PSYC 25300.  Social Context, Biology, and Health. "
PSYC 25700.  The Psychology of Negotiation. 
PSYC 25750.  The Psychology and Neurobiology of Stress. 
PSYC 25901.  Psychology for Citizens. 
PSYC 26350.  Clinical Cognitive Neuroscience: Function and Dysfunction. 
PSYC 26665.  Epigenetics in Brain and Behavior. 
PSYC 27010.  Psycholinguistics. 
PSYC 27950.  Evolution and Economics of Human Behavior. 
PSYC 28401.  Gender in the Classroom. 
PSYC 28791.  Behavioral Science and Public Policy. 
PSYC 28810.  From Fossils to Fermi's Paradox: Origin and Evolution of Intelligent Life. 
PSYC 28850.  The Biological Nature of Psychological Problems. 
PSYC 28910.  Animal Models in the Study of Cognition. 
PSYC 29200.  Undergrad Rdgs: Psychology. 
PSYC 29700.  Undergraduate Research in Psychology. 
PSYC 29800.  Honors Seminar: Psychology. 
PBPL 20000.  Economics for Public Policy. 
PBPL 20235.  Computing for Social Sciences. 
PBPL 20305.  Inequality in Urban Spaces. 
PBPL 21390.  Philosophy of Poverty. 
PBPL 21425.  Health in a Changing America: Social Context and Human Rights. 
PBPL 21501.  Environmental Justice. 
PBPL 22100.  Politics and Policy. 
PBPL 22200.  Public Policy Analysis. 
PBPL 22300.  Policy Implementation. 
PBPL 23000.  Organizational Analysis. 
PBPL 23100.  Environmental Law. 
PBPL 23200.  The Economics of Crime. 
PBPL 23550.  Urban Ecology and the Nature of Cities. 
"PBPL 23606.  Political Culture, Social Capital, and The Arts. "
PBPL 23650.  Revolutionizing Agriculture: Early Modern Technologies for the New Millennium. 
PBPL 23700.  Geographical Issues in Housing and Community Development. 
PBPL 24102.  Environmental Politics. 
PBPL 24105.  Urban Design: The Chicago Experience. 
PBPL 24308.  Reproductive Worlds. 
PBPL 24605.  Introduction to Urban Sciences. 
PBPL 24701.  U.S. Environmental Policy. 
PBPL 24751.  The Business of Non-Profits: The Evolving Social Sector. 
PBPL 24756.  Exploring the Resilient City. 
"PBPL 24901.  Trade, Development and Poverty in Mexico. "
"PBPL 25003.  Immigration, Law and Society. "
PBPL 25004.  Punishment and Social Theory. 
PBPL 25005.  Inequality at Work: The Changing Nature of Working Class Jobs and  Prospects for Improvement. 
PBPL 25120.  Child Development and Public Policy. 
PBPL 25216.  The American Presidency. 
PBPL 25220.  Constructing a Society of Human Rights:  A Psychological Framework. 
PBPL 25370.  Social Justice and Social Policy. 
PBPL 25405.  Child Poverty and Chicago Schools. 
"PBPL 25630.  Poverty, Work, and Family Policy. "
PBPL 25663.  Urban Studies: Placemaking. 
PBPL 25831.  Comparative Politics and Policy. 
PBPL 25832.  Early Human Capital Development. 
PBPL 25833.  Comparative Social Policy Analysis. 
PBPL 25840.  Odyssey Engaged Nonprofit Practicum. 
"PBPL 25860.  Crime, Justice, and Inequality in the American City. "
PBPL 26075.  Police and Citizen. 
PBPL 26200.  Field Rsch Proj-1: Pubpol. 
PBPL 26300.  Field Research Project in Public Policy II. 
PBPL 26205.  Big Art - Little Art. 
PBPL 26301.  Field Research Project in Public Policy. 
PBPL 26400.  Quantitative Methods in Public Policy. 
PBPL 26416.  Latin American Extractivisms. 
PBPL 26433.  Practicum in Environmental Management. 
PBPL 26444.  Practicum in Campus Athletics and Environment. 
PBPL 26501.  Social Demography. 
"PBPL 26530.  Environment, Agriculture, and Food: Economic and Policy Analysis. "
"PBPL 26531.  Environment, Agriculture, and Food: Advanced Economic and Policy Analysis. "
PBPL 26690.  The Politics of Health Care. 
PBPL 26705.  Economics of Education. 
PBPL 26836.  Labor Economics for Public Policy. 
PBPL 26885.  Women in the Labor Market. 
PBPL 26988.  The Politics of Organizational Ethics. 
PBPL 27000.  International Economics. 
PBPL 27040.  Public Finance and Public Policy. 
PBPL 27070.  Philanthropy: Private Acts and Public Goods. 
PBPL 27150.  China's Economic Development & Transition. 
PBPL 27156.  Urban Design with Nature. 
PBPL 27325.  Urban Ecology in the Calumet Region. 
PBPL 27809.  Violence in the Early Years. 
PBPL 27818.  Philosophical Foundations of Public Policy. 
PBPL 27821.  Urban Schools and Communities. 
PBPL 27905.  Global Health Metrics. 
PBPL 28050.  Remaking Chicago:  The City That Works on Social Change. 
"PBPL 28139.  Society, Politics and Security in Israel. "
PBPL 28150.  U.S. Foreign Policy: Inst & Decision making 21st Century. 
PBPL 28300.  Health Economics and Public Policy. 
PBPL 28310.  Healthcare and Healthcare Reform. 
PBPL 28350.  Education and Development:  Policy and Research. 
PBPL 28375.  Political Economy of Development. 
PBPL 28401.  Gender in the Classroom. 
PBPL 28425.  Strategic Behavior and Regulation of Firms. 
PBPL 28488.  Politics and Public Policy in Latin America. 
PBPL 28501.  Process and Policy in State and City Government. 
PBPL 28510.  Bombay/Mumbai: Urban Life/Urban Politics. 
PBPL 28525.  Missing Markets: The Economics of the Environment. 
PBPL 28528.  Household Finance: Theory and Applications. 
PBPL 28538.  Political Economy of Natural Resources. 
PBPL 28550.  Social Experiments: Design and Experimentation. 
PBPL 28605.  Economic Analysis of Law. 
PBPL 28640.  Mixed Methods Approaches to Policy Research. 
PBPL 28678.  Massive Change: Finance & Economics. 
PBPL 28702.  Electoral Politics. 
PBPL 28730.  Insurgency in South and Southeast Asia. 
PBPL 28747.  The Modern Welfare State. 
"PBPL 28750.  Conflict:  Root Causes, Consequences, and Solutions for the Future. "
PBPL 28775.  Poverty and Economic Development. 
PBPL 28780.  The Art and Science of Negotiations and Persuasion. 
PBPL 28791.  Behavioral Science and Public Policy. 
PBPL 28805.  Behavioral Economics and Policy. 
PBPL 28820.  Machine Learning and Policy. 
PBPL 28829.  Artificial Intelligence for Public Policy. 
PBPL 28871.  Constitutional Law. 
PBPL 28891.  The Supreme Court and Public Policy. 
PBPL 28900.  Environmental and Science Policy. 
"PBPL 28920.  Inequality:  Origins, Dimensions, and Policy. "
PBPL 28923.  Health Impacts of Transportation Systems. 
PBPL 28957.  The Social Psychology of Behavior in Organizations. 
PBPL 29000.  Energy and Energy Policy. 
PBPL 29050.  Youth Law and Policy: Child Welfare and Juv. Just. in the U.S. 
PBPL 29120.  Poverty Law and Policy Reform. 
PBPL 29355.  Leading Complex Organizations. 
"PBPL 29404.  Inequality, Household Finance, and Tax Policy. "
"PBPL 29411.  Mediation, Moderation, and Spillover Effects. "
PBPL 29600.  Internship: Public Policy. 
PBPL 29700.  Reading and Research: Public Policy. 
"PBPL 29701.  Readings and Research: Working Group in Environment, Agriculture, and Food (EAF) "
"PBPL 29702.  Readings and Research: Working Group in Environment, Agriculture, and Food (EAF) II. "
PBPL 29800.  BA Seminar: Public Policy I (credit) 
PBPL 29801.  BA Seminar: Public Policy II (no credit) 
PBPL 29900.  BA Paper Preparation: Public Policy. 
RLST 10100.  Introduction to Religious Studies. 
RLST 11004.  Introduction to the Hebrew Bible. 
RLST 11030.  Introduction to the Qur'an. 
RLST 12000.  Introduction to the New Testament: Texts and Contexts. 
RLST 20111.  History of Death. 
RLST 20401.  Islamic Thought and Literature I. 
RLST 20402.  Islamic Thought and Literature II. 
RLST 20403.  Islamic Thought and Literature III. 
RLST 20501.  Islamic History and Society I: The Rise of Islam and the Caliphate. 
RLST 20505.  Pagans and Christians:  Greek Backgrounds to Early Christianity. 
RLST 21107.  Rdg: Maimonides' Guide of the Perplexed. 
"RLST 21303.  Christianity and Slavery in America, 1619-1865. "
RLST 21450.  Coptic Bible. 
RLST 22010.  Jewish Civilization I: Ancient Beginnings to Early Medieval Period. 
RLST 21600.  Early Monasticism. 
RLST 22011.  Jewish Civilization II: Late Medieval to Modern Period. 
"RLST 23026.  Suffering, Tragedy, and the Human Condition. "
RLST 22800.  African American Religion: Themes and Issues. 
RLST 23100.  Introduction to Christian Thought. 
RLST 23905.  Is Buddhism a Religion? 
RLST 23505.  Environmental Ethics. 
RLST 24110.  The Ethics of War: Reading Just and Unjust Wars: A Moral Argument with Historical Illustrations. 
RLST 24201.  Indian Philosophy I: Origins and Orientations. 
RLST 24202.  Indian Philosophy II: The Classical Traditions. 
RLST 25105.  Readings in Ibn Tufayl's Hayy b. Yaqzan. 
RLST 26002.  Literature and Hunger. 
RLST 27250.  Religious Trials. 
RLST 27614.  Problems in the Study of Gender and Sexuality: Gender and Religion. 
RLST 27650.  Anthropology of Religion. 
RLST 28206.  Dostoevsky's Brothers Karamazov. 
RLST 28511.  Star Wars and Religion. 
"RLST 28900.  Magic, Science, and Religion. "
RLST 29700.  Reading/Research: Rlst. 
RLST 29800.  BA Paper Seminar I. 
RLST 29900.  BA Paper II. 
CATA 12200.  Catalan for Speakers of Romance Languages I. 
CATA 12300.  Catalan for Speakers of Romance Languages II. 
"CATA 21100.  Llengua, societat i cultura I. "
"CATA 21200.  Llengua, Societat i Cultura II. "
"CATA 21600.  Catalan Culture and Society: Art, Music, and Cinema. "
CATA 21900.  Contemporary Catalan Literature. 
CATA 24019.  The Translation Zone: Languages in Catalan-Speaking Territories. 
CATA 29700.  Readings in Special Topics. 
FREN 10100.  Beginning Elementary French I. 
FREN 10200.  Beginning Elementary French II. 
FREN 10300.  Beginning Elementary French III. 
FREN 10123.  Summer Intensive Elementary French. 
FREN 14100.  French for Romance Language Speakers. 
"FREN 20100.  Language, History, and Culture I. "
"FREN 20200.  Language, History, and Culture II. "
"FREN 20300.  Language, History, and Culture III. "
FREN 20500.  Ecrire en français. 
FREN 20601.  Expression orale et phonétique. 
FREN 20602.  Expression orale : Décrire l'art moderne et contemporain en français. 
FREN 23333.  Reading French for Research Purposes. 
FREN 21903.  Introduction à la littérature française III: Littérature à l'Age des Révolutions. 
FREN 22619.  Paris and the French Revolution. 
FREN 22818.  Figures du poète au XXème siècle (1900-1950) 
FREN 22910.  Medieval Beasts. 
FREN 23219.  The Medieval Mediterranean. 
FREN 23404.  French Cinema of the 1930s. 
FREN 23500.  Caribbean Fiction:  Self-Understanding and Exoticism. 
FREN 23660.  Baudelaire et Flaubert: la vie littéraire en l'an 1857. 
FREN 23810.  Memory and Identity in French Literature: Proust to the Present. 
FREN 24110.  L'écriture du quotidien au XXe siècle. 
FREN 25000.  Molière. 
FREN 25220.  Pour une sociologie de Rabelais. 
"FREN 26043.  Versailles: Art, Power, Resistance and the Sun King's Palace. "
FREN 27400.  Autobiographies Maghrébines: de l'Ecriture de Soi à l'Ecriture de l'Histoire. 
FREN 29100.  Pascal and Simone Weil. 
"FREN 29322.  Europe's Intellectual Transformations, Renaissance through Enlightenment. "
FREN 29700.  Readings in Special Topics. 
FREN 29900.  BA Paper Preparation: French. 
"RLLT 38800.  Foreign Language Acquisition, Research and Teaching. "
SOSC 27501.  Civilisation Européenne I. 
SOSC 27601.  Civilisation Europeenne-2. 
SOSC 27701.  Civilisation Europeenne-3. 
ITAL 10100.  Beginning Elementary Italian I. 
ITAL 10200.  Beginning Elementary Italian II. 
ITAL 10300.  Beginning Elementary Italian III. 
ITAL 12200.  Italian for Speakers of Romance Languages. 
"ITAL 20100.  Language, History, and Culture I. "
"ITAL 20200.  Language, History, and Culture II. "
"ITAL 20300.  Language, History, and Culture III. "
ITAL 20400.  Corso di perfezionamento. 
"ITAL 16000.  Italian Renaissance: Dante, Machiavelli, and the Wars of Popes and Kings. "
ITAL 22101.  Dante's Divine Comedy-3:  Paradiso. 
ITAL 22900.  Vico's New Science. 
ITAL 23101.  Early Italian Lyric: Dante and His Rivals. 
